Date,AT - Make,AT - Model,AT - User ID Cookie,Users
20160701,audi,a3,id=64daf1dd-ee79-4d9f-858e-9531e632c2ec,1
20160701,audi,a3,id=6817d7d5-7c5b-4448-b3c4-3d10abbed0d2,1
20160701,audi,a3,id=693a2c29-cf1d-4801-8754-785509fe33c7,1
20160701,audi,a3,id=69e5b219-8d3c-4674-9a5c-8b1d47aa2aa1,1
20160701,audi,a3,id=6a42b5d8-1b66-4688-ae55-bfdf4a2f907c,1
20160701,audi,a3,id=6a689fe3-3078-42f9-914d-9c1c7759c207,1
20160701,audi,a3,id=6c4b663a-36e8-4b16-a24d-88dae55f8cc4,1
20160701,audi,a3,id=6d029527-7e13-424e-b646-e4ec23b39587,1
20160701,audi,a3,id=6d73091e-5981-41b0-954e-bdfff120e1db,1
20160701,audi,a3,id=6eeeb6cb-0a7d-4982-967a-9fdc50512780,1
20160701,audi,a3,id=6f576bcf-5398-49d4-b22a-aecb116ae6ff,1
20160701,audi,a3,id=7462c430-018d-498a-97e6-90e942214b94,1
20160701,audi,a3,id=76ca6e83-5f16-4683-801c-98f14a62d816,1
20160701,audi,a3,id=76f45640-e631-4872-bb64-0f851c871cf6,1
20160701,audi,a3,id=7d3d1293-8cf0-4b5c-b4dc-7ca9d2df9c4d,1
20160701,audi,a3,id=80a3eade-36e4-4ad7-b096-277a59163a2d,1
20160701,audi,a3,id=819200e9-5bc1-418b-b15d-e7caf270d015,1
20160701,audi,a3,id=82e2a3ea-87ee-42da-ad83-48046e052196,1
20160701,audi,a3,id=847411b4-698d-4d6b-b935-aa57bc75e02a,1
20160701,audi,a3,id=862aa754-de90-4dc7-813c-b35676b963ff,1
20160701,audi,a3,id=864dc091-528f-48a5-be67-e2a9984fcbae,1
20160701,audi,a3,id=882a078b-6c9f-45d7-b53b-3492d5689d16,1
20160701,audi,a3,id=8aa09dca-8a51-4e7b-bdea-88605b1cfbf6,1
20160701,audi,a3,id=8b7e6354-9d5f-414e-af0b-8990006512e2,1
20160701,audi,a3,id=8d7a4b6a-1534-41bd-8d27-1e677961885b,1
20160701,audi,a3,id=8fd1510f-335f-47d7-b922-3bbf86768687,1
20160701,audi,a3,id=92abe0fe-4691-4e7c-903b-76651343ca67,1
20160701,audi,a3,id=931d1e0f-6971-4a17-b05e-c8cf0012f55c,1
20160701,audi,a3,id=93a835ef-9e64-496a-aabe-24a6b3d2a0ab,1
20160701,audi,a3,id=93a8ac69-a000-4fe3-8787-1db7f227981f,1
20160701,audi,a3,id=977686e6-37e3-4653-87db-f15178bdc64c,1
20160701,audi,a3,id=9aeb2eb1-a411-471c-963b-78281a2e4f68,1
20160701,audi,a3,id=9e2c04fa-80cb-4c50-baf9-5750fe5e7a5d,1
20160701,audi,a3,id=9f9793b1-d451-49f7-bce4-ada4ad157c18,1
20160701,audi,a3,id=a03f2e07-fe50-4721-bd11-68f558b0e219,1
20160701,audi,a3,id=a091ec9d-78a3-4d2c-ad8b-405cc165e1b7,1
20160701,audi,a3,id=a0f7f7d6-34db-4a80-a78e-ad1c3fd655e0,1
20160701,audi,a3,id=a103b323-1958-4013-9c7f-c33587c4f45b,1
20160701,audi,a3,id=a2f22379-0873-4248-99d9-ec641440c5aa,1
20160701,audi,a3,id=a30bdf38-9e6d-4c4e-8063-ea53eceb6cab,1
20160701,audi,a3,id=a5f19a7c-69ae-47db-92b6-4c57fe246487,1
20160701,audi,a3,id=a9bb8d7c-89a4-4603-a637-ceaa25c1e073,1
20160701,audi,a3,id=ab919674-ccf7-4207-8c96-e8133f96e894,1
20160701,audi,a3,id=b0c01285-e17d-43a2-bc36-d8357ce25495,1
20160701,audi,a3,id=b1ff8e01-419c-4941-a37a-a84992bf1bbb,1
20160701,audi,a3,id=b256cb03-f197-4f55-8f82-0cf17f635a89,1
20160701,audi,a3,id=b371a70b-269c-4a15-b179-5ef9af42adee,1
20160701,audi,a3,id=b80dab87-276c-4613-b471-b040b4bf2899,1
20160701,audi,a3,id=b81d06ca-f064-4c57-a5d3-f34b807cc400,1
20160701,audi,a3,id=b8ec3b06-20ef-469c-8143-719b5db42e2e,1
20160701,audi,a3,id=bb092d2b-ec02-4454-9436-af3da1158d50,1
20160701,audi,a3,id=bc333001-6911-464a-abb5-d5980530c6e4,1
20160701,audi,a3,id=bf9352cd-1e35-471e-a22e-e5bb181f3b30,1
20160701,audi,a3,id=bfff3d29-1df2-467e-b6a4-031a15a1e36d,1
20160701,audi,a3,id=c1912838-2f70-452f-95fb-53396f1b1087,1
20160701,audi,a3,id=c2f85a25-b1c6-40f8-ba0b-4747442ab908,1
20160701,audi,a3,id=c5865595-7d16-4d9a-bc37-9f5524cad6a6,1
20160701,audi,a3,id=c6cb711d-d408-4c0b-ba3d-ab06046d2b0b,1
20160701,audi,a3,id=c8be78cf-419b-4647-a349-9da1078fe602,1
20160701,audi,a3,id=ca97cc50-d4c4-476a-8387-82c4913b232a,1
20160701,audi,a3,id=cbe9c1a5-6702-424e-9606-1a2751190bf9,1
20160701,audi,a3,id=cd0811f2-ef8f-48d6-81f4-b098a84173c0,1
20160701,audi,a3,id=cd9bf0f7-248f-4c01-b959-c36b95bd492e,1
20160701,audi,a3,id=ce78e057-de56-47e4-b0a0-f6e22ab3e593,1
20160701,audi,a3,id=cf71fad9-ea94-4d41-bbc8-d22967fb9233,1
20160701,audi,a3,id=d0321ac1-f8fe-45a7-a011-0b80341a54bd,1
20160701,audi,a3,id=d04a4766-7ec4-45d1-98e6-35ce6d30e698,1
20160701,audi,a3,id=d0bc3256-1716-4a47-ac8e-8d393dc8e6f7,1
20160701,audi,a3,id=d915b660-1a60-4e31-bff8-8cb63aa90c79,1
20160701,audi,a3,id=dbcba400-037f-43e3-b35a-06496805e30d,1
20160701,audi,a3,id=e10a026d-bb72-4d40-890c-7506607fca21,1
20160701,audi,a3,id=e168c50f-f8eb-4fc5-bbfa-a78acf6db639,1
20160701,audi,a3,id=e1c49e89-8f28-4a3e-97d7-ab9066ce53b2,1
20160701,audi,a3,id=e2456b39-a351-4597-aea5-d2c552e650b7,1
20160701,audi,a3,id=e3d97331-44a5-4531-8d9b-1005e4324cda,1
20160701,audi,a3,id=e53d07c0-d4ed-4c54-88dd-06608c96f2da,1
20160701,audi,a3,id=e65db537-55b3-4ab1-ba2a-fc188d8e6227,1
20160701,audi,a3,id=e6f1dea7-30c7-4470-8a64-9e9aad508e13,1
20160701,audi,a3,id=e7caefb9-7771-4d6c-b612-6ccdb3810d8d,1
20160701,audi,a3,id=e8a3af3f-29d2-4622-b6a6-677ad5381712,1
20160701,audi,a3,id=e8a6ff89-abbe-4af7-ad95-b6b8cdb454ab,1
20160701,audi,a3,id=e8cc008e-d092-4333-8630-9f80f82fde70,1
20160701,audi,a3,id=e919ab0a-9fb6-4731-802a-0d947cb716b3,1
20160701,audi,a3,id=ea1e0796-1f91-48b0-9056-7cb7621dfec7,1
20160701,audi,a3,id=ed251502-5bb0-4a99-8347-953321b443c3,1
20160701,audi,a3,id=eda8e15c-40a5-4e14-b922-b5461e2a7148,1
20160701,audi,a3,id=edcc188e-aa89-439d-b6bb-ef974255d5d5,1
20160701,audi,a3,id=ee5707f8-0c0c-4076-a511-6dbd4a6bf0f7,1
20160701,audi,a3,id=f046e227-73d0-4137-b79f-e2c60f05d026,1
20160701,audi,a3,id=f42acef9-f67a-40cb-a2d1-6a5d16f4db45,1
20160701,audi,a3,id=f539ce01-916b-4608-8b66-85ae658bdbc8,1
20160701,audi,a3,id=f767cfce-7b2c-43b4-9b5e-e037ad20ee2c,1
20160701,audi,a3,id=f7a0a686-c830-4f41-b7cc-98849ac19a60,1
20160701,audi,a3,id=f8d8d4d9-181d-49af-b1d7-30616dd4d1aa,1
20160701,audi,a3,id=f95d22f3-ef85-46af-94f2-965de9d1673e,1
20160701,audi,a3,id=fafb5b37-6411-48f7-80af-a286ea68686e,1
20160701,audi,a3,id=fbdb51a2-9893-428d-ac0b-eccfa43bb82a,1
20160701,audi,a3,id=fdf0be60-32c5-42ff-b314-ae1942735d36,1
20160701,audi,a3,id=fe20d306-6258-476d-aa87-64419804b902,1
20160701,audi,a3 cabriolet,id=0611bac7-b06b-4323-8e03-8a47b7d88f71,1
20160701,audi,a3 cabriolet,id=1b17be53-cff3-44b7-a442-06b7e890b7d5,1
20160701,audi,a3 cabriolet,id=213a9cea-92f4-475a-8f25-62575c05d87e,1
20160701,audi,a3 cabriolet,id=5ac97721-652c-4f17-a75d-eb86900fefd5,1
20160701,audi,a3 cabriolet,id=86bddfd5-7949-4203-870a-fb3022fa0dad,1
20160701,audi,a3 cabriolet,id=aedd81cf-9beb-414d-ae4a-d9856cd970bc,1
20160701,audi,a3 cabriolet,id=bcc45368-a783-4408-b3af-622d884cb231,1
20160701,audi,a3 cabriolet,id=c4a687ef-6fec-4835-aa5f-ca7f23ab37af,1
20160701,audi,a3 cabriolet,id=cd6a624d-a690-425d-b865-9c38234fbf48,1
20160701,audi,a3 cabriolet,id=def2da34-ec53-4ed6-b6dd-aee8a0e31a94,1
20160701,audi,a3 cabriolet,id=e87a8cf3-4639-41ce-af68-6d47d061733f,1
20160701,audi,a4,id=0633c497-a70b-45b0-8cf1-14de081c9492,1
20160701,audi,a4,id=0b2e431c-9d84-4826-ae27-ed328943f36f,1
20160701,audi,a4,id=0fd09ec6-ed42-4ef9-a620-cd0f9c97e532,1
20160701,audi,a4,id=1380386519042.774841.900,1
20160701,audi,a4,id=1405417226209.127469.900,1
20160701,audi,a4,id=1426021505219.575128.900,1
20160701,audi,a4,id=1430171673382.56431.900,1
20160701,audi,a4,id=1a8bbbdc-1776-408e-a72c-48cd170c6f7c,1
20160701,audi,a4,id=214201b0-80bb-4661-9354-1c18d67c159e,1
20160701,audi,a4,id=30169927-5654-49f8-8ddc-70511c4a920e,1
20160701,audi,a4,id=30a93b75-81dd-4bd3-8b93-6073effc2306,1
20160701,audi,a4,id=3c07cd52-80a8-4ee5-9383-a352c212f1e3,1
20160701,audi,a4,id=3d25eceb-68ce-4038-b987-63dc80ece52d,1
20160701,audi,a4,id=3db1cdf6-ce0b-4491-b365-e84b3b330306,1
20160701,audi,a4,id=42890638-f1c7-42d4-8947-cf8c0081958b,1
20160701,audi,a4,id=45bff727-74e3-4b20-a40c-960f6fc10e4f,1
20160701,audi,a4,id=48629ed6-7bca-4053-a951-f86c76238e56,1
20160701,audi,a4,id=4b758195-85c7-44d0-b749-8857ac647e5d,1
20160701,audi,a4,id=4e33d10b-a488-4f59-895b-eb445020b42c,1
20160701,audi,a4,id=522c180d-3d19-455d-bd52-e240a85af637,1
20160701,audi,a4,id=5304a705-4883-47c2-8b70-9f1cf12a7780,1
20160701,audi,a4,id=573157b5-eb9f-43b9-9531-3d46b6a7399d,1
20160701,audi,a4,id=5810cb98-7383-4835-935d-33d52a54ffb5,1
20160701,audi,a4,id=5b0701b2-6b57-47f8-9cb0-f83c4c427481,1
20160701,audi,a4,id=5d061643-b55e-45d5-96f6-8966899b653f,1
20160701,audi,a4,id=5d1de251-e81d-4a46-89a8-bd5986c57212,1
20160701,audi,a4,id=5e260e20-0c4f-49bd-8e26-91b868c0896b,1
20160701,audi,a4,id=6cf87220-1d59-484d-9ef8-ccdbb806c185,1
20160701,audi,a4,id=6e8e9f8d-01f8-495a-ae1a-8856e2f98b28,1
20160701,audi,a4,id=70806431-9319-43e7-9766-24927a67f5a1,1
20160701,audi,a4,id=76a90eb1-8927-48bb-be77-6b191d4f4826,1
20160701,audi,a4,id=7763e749-eddf-4908-bc6b-55cda1a286e0,1
20160701,audi,a4,id=859f4683-5f57-4f85-ab00-73459d4fae6d,1
20160701,audi,a4,id=8e42d897-9a73-49e5-ab2f-574fa67af435,1
20160701,audi,a4,id=9085a147-e793-4ef1-824f-87cb63895235,1
20160701,audi,a4,id=9b0ba8a4-d89f-4869-90b7-05d9f42cb8e6,1
20160701,audi,a4,id=a590a996-daa6-4da9-8881-70e3b9912404,1
20160701,audi,a4,id=ac8b5024-a6b0-4acc-b036-55f4680c45c1,1
20160701,audi,a4,id=ae99f126-a0f7-44e7-8de9-6d5f33208596,1
20160701,audi,a4,id=bcea13e0-9ed8-43f3-93d4-c71eb730edcb,1
20160701,audi,a4,id=c51618e0-5037-46ec-b26f-607f1824035a,1
20160701,audi,a4,id=c97d5d32-4f89-4ea7-9b16-3b4363bd9172,1
20160701,audi,a4,id=d02a45db-88de-4852-94b9-9bbeb38cff53,1
20160701,audi,a4,id=d5b18433-d3fa-4026-9b1d-9aa725a3952a,1
20160701,audi,a4,id=d7569430-44a6-43ef-bfa5-5630dd3a4e95,1
20160701,audi,a4,id=d8e6b1bc-97d2-41f3-aa28-fd471262bd3c,1
20160701,audi,a4,id=e1a5ffde-2e81-4d1d-bcc8-c6e8095b27d2,1
20160701,audi,a4,id=ea1e0796-1f91-48b0-9056-7cb7621dfec7,1
20160701,audi,a4,id=fa528730-c858-408c-83e6-6369ad7d7091,1
20160701,audi,a4,id=fee184c7-e829-4bb8-81e2-244bb4cac817,1
20160701,audi,a4 allroad,id=10234e77-8e9c-4659-8b55-514112500f2b,1
20160701,audi,a4 allroad,id=1985c03c-e49a-4941-921d-cde2fbb624da,1
20160701,audi,a4 allroad,id=1eeb99ac-f3c1-4067-bd39-22b0f64dc678,1
20160701,audi,a4 allroad,id=1fe69203-f940-4157-a6f3-f5201333e129,1
20160701,audi,a4 allroad,id=2062bd46-5f0e-4a6a-a8c4-ed47e007d2b1,1
20160701,audi,a4 allroad,id=24b43150-33da-49c0-8349-32c76e7f2576,1
20160701,audi,a4 allroad,id=2500b6ee-a532-4ac6-ac8b-963e7f4a19a3,1
20160701,audi,a4 allroad,id=37283.8729976852.579098.1654,1
20160701,audi,a4 allroad,id=4911c22a-ef28-4556-b2b0-9cd536b26741,1
20160701,audi,a4 allroad,id=60e6e748-e05c-48ce-879b-941837ccda4b,1
20160701,audi,a4 allroad,id=6c82a183-a07c-455f-a9bd-51d2de4729e7,1
20160701,audi,a4 allroad,id=6d915bf2-b70e-44ea-8f7d-3f429f44a105,1
20160701,audi,a4 allroad,id=79df962c-d1f1-4349-916e-7b4d7a1ba044,1
20160701,audi,a4 allroad,id=814e62dd-abf6-46c0-a933-885c8f822088,1
20160701,audi,a4 allroad,id=8416a152-8733-448d-867d-75d9714967f0,1
20160701,audi,a4 allroad,id=88c47013-ba2a-49da-8f2d-41a392e07324,1
20160701,audi,a4 allroad,id=8a91c053-6273-4f18-80b2-eb6252f7eb16,1
20160701,audi,a4 allroad,id=95454c45-e739-418b-b862-bacea1937600,1
20160701,audi,a4 allroad,id=9ffdda7a-fec3-4bd8-a76e-258c2065abac,1
20160701,audi,a4 allroad,id=a091ec9d-78a3-4d2c-ad8b-405cc165e1b7,1
20160701,audi,a4 allroad,id=a2c1f85c-1495-4596-8452-a5a67b3750c7,1
20160701,audi,a4 allroad,id=a48312d9-2f4f-4783-830d-4a4e321f0b21,1
20160701,audi,a4 allroad,id=a7df638b-3fce-48a4-83d0-1ef82e401ff4,1
20160701,audi,a4 allroad,id=a892adf4-4694-4250-bb0c-ffee9116de66,1
20160701,audi,a4 allroad,id=aba2c8f7-ce31-4e42-afa4-1e9a72d94502,1
20160701,audi,a4 allroad,id=b0da5924-6541-441e-95b7-b1fe387243d5,1
20160701,audi,a4 allroad,id=b6730f60-6442-4066-8dd2-3ebd63e4ea11,1
20160701,audi,a4 allroad,id=bdd632af-16ff-4f6e-aed5-38c380f0e647,1
20160701,audi,a4 allroad,id=bea1d6bb-98e3-4bda-acb4-03cca77aa959,1
20160701,audi,a4 allroad,id=c60bd0a8-4f09-45b2-b0d0-d55ef169ad8d,1
20160701,audi,a4 allroad,id=d1a5a441-7cee-48fa-a71c-8be9f77eb922,1
20160701,audi,a4 allroad,id=d8d864ec-76a8-4211-8766-57680ec15373,1
20160701,audi,a4 allroad,id=e577bbe3-dcf6-4e16-83d2-0598a6f6e3ce,1
20160701,audi,a4 allroad,id=e999a38a-9c71-435c-bca9-4c8667b42e06,1
20160701,audi,a4 allroad,id=f0b6b324-fb88-4c59-bb5b-b1cc716bb471,1
20160701,audi,a4 allroad,id=f0e65439-5108-411f-be52-90abbd18ecd6,1
20160701,audi,a4 allroad,id=f282ac54-4e32-47a6-a720-941779b3a9b5,1
20160701,audi,a4 allroad,id=f539ce01-916b-4608-8b66-85ae658bdbc8,1
20160701,audi,a4 allroad,id=f7a0ef18-30fc-4816-939d-cedb9001c8ad,1
20160701,audi,a4 allroad,id=ff95d7a3-a647-48e6-a74d-ed3a79763214,1
20160701,audi,a4 avant,id=00f35e99-4894-4f8f-b8f0-37af2b8f0c55,1
20160701,audi,a4 avant,id=0c66da9b-702f-41f6-927c-74e27f037833,1
20160701,audi,a4 avant,id=10fe940e-17de-451a-b94a-a38c33d9d686,1
20160701,audi,a4 avant,id=1401454366874.812378.900,1
20160701,audi,a4 avant,id=1413192779872.121328.900,1
20160701,audi,a4 avant,id=14158c8e-5df1-4352-a661-d4402e36f0a5,1
20160701,audi,a4 avant,id=1444765033523.511053.900,1
20160701,audi,a4 avant,id=1d7d7bce-812f-4c93-8ed1-3e43df816bc8,1
20160701,audi,a4 avant,id=25445466-da43-4215-b4bd-975db395317d,1
20160701,audi,a4 avant,id=257c319c-7c90-4275-8523-3046e0a3872d,1
20160701,audi,a4 avant,id=2bbb3d52-3268-4070-a9f7-99adfd7d00fe,1
20160701,audi,a4 avant,id=40a4ce55-3ca2-4d34-86d6-af4474a7a5ae,1
20160701,audi,a4 avant,id=46e7e7b9-da8c-484f-9115-150a670a706e,1
20160701,audi,a4 avant,id=470695a2-1926-487a-8ab8-1c39bfbe017a,1
20160701,audi,a4 avant,id=48b5c281-98c1-4c7b-ad88-aae05d742fcd,1
20160701,audi,a4 avant,id=54d3e58d-10ca-4c0e-b05c-487b922b69fa,1
20160701,audi,a4 avant,id=60ed4677-5afd-4918-8825-d6cb42169cc4,1
20160701,audi,a4 avant,id=676b708d-8128-4b83-87a8-641606b437af,1
20160701,audi,a4 avant,id=6ef57b3c-7d1d-41cc-8acf-85d042fd862d,1
20160701,audi,a4 avant,id=7d1956d8-0e9c-450a-b73f-a1e58ada8713,1
20160701,audi,a4 avant,id=8cb348fa-c214-4e35-b685-a6f82d205366,1
20160701,audi,a4 avant,id=8e42d897-9a73-49e5-ab2f-574fa67af435,1
20160701,audi,a4 avant,id=8fd4a4a0-2a90-4007-bf12-7f1c795f9668,1
20160701,audi,a4 avant,id=92f7371b-735e-448a-b48a-1320124549cb,1
20160701,audi,a4 avant,id=9b02011a-a32a-40ec-9e6d-617fc1c62485,1
20160701,audi,a4 avant,id=a590a996-daa6-4da9-8881-70e3b9912404,1
20160701,audi,a4 avant,id=a7183956-05ef-407f-b2c7-164934487278,1
20160701,audi,a4 avant,id=aad55c6f-476b-4d92-92b7-aa1104663301,1
20160701,audi,a4 avant,id=b0804103-3c79-48d8-8009-e0dbc3b56dcb,1
20160701,audi,a4 avant,id=b0dab45f-6857-4744-8852-b5d0a490a3bf,1
20160701,audi,a4 avant,id=b0ea1bfc-40c4-48c8-9d65-660ebffc8dca,1
20160701,audi,a4 avant,id=b3b765e0-1cbb-4613-a0f5-352d806a73f6,1
20160701,audi,a4 avant,id=b5420556-7cdf-4204-9a7c-3afc2f657069,1
20160701,audi,a4 avant,id=bb446807-9e04-4170-95e2-f473862e2f09,1
20160701,audi,a4 avant,id=c81aa833-7a92-4c6a-82d2-62da2e51ae7e,1
20160701,audi,a4 avant,id=cca0e9a1-70ff-4841-bf83-102283bd11ca,1
20160701,audi,a4 avant,id=d275e50b-5e9f-43a4-974c-b6da63348235,1
20160701,audi,a4 avant,id=dc889da3-6c57-4a75-a591-c17751527e42,1
20160701,audi,a4 avant,id=f2530c6b-4bc7-48e7-bb68-89a9a22f4937,1
20160701,audi,a4 avant,id=f915d350-67fe-47f6-8abf-032b880aefef,1
20160701,audi,a4 avant,id=fa01a8b9-b20a-4adf-88e3-f25cca6db8a5,1
20160701,audi,a4 avant,id=fb10a551-4785-4e6e-a1bc-1cee7e1874e7,1
20160701,audi,a5,c9640c2e-8a91-bd32-0b5a-f37b76c9787e,1
20160701,audi,a5,id=00007632-6d05-4c4f-9845-28cde6dd8058,1
20160701,audi,a5,id=0028b42a-b155-4dc9-80c0-e4f29f4e81c8,1
20160701,audi,a5,id=00298023-c04d-4f48-8d77-16d46587f900,1
20160701,audi,a5,id=00312bc8-bcd6-45d9-850c-37eca1880ea5,1
20160701,audi,a5,id=0031bb0e-e74d-4caf-bddc-aca3121c7fee,1
20160701,audi,a5,id=0039b25a-a39a-4d10-9479-63201ada808d,1
20160701,audi,a5,id=00457e35-cc15-42f1-837c-79a1bf0fc2ea,1
20160701,audi,a5,id=0057cb9b-9de0-4e5d-8b3a-f3128d73d1b4,1
20160701,audi,a5,id=005bec72-bd9a-4637-90eb-0d525bdb738a,1
20160701,audi,a5,id=005dbe58-a975-4ad0-bb01-1307181687ce,1
20160701,audi,a5,id=0060b621-fe28-4653-9337-b8faf18e170d,1
20160701,audi,a5,id=006bbed6-6635-4b41-84af-b759b5163e6d,1
20160701,audi,a5,id=0070d857-95af-432c-b306-e81b7f3531c6,1
20160701,audi,a5,id=00726b67-182a-4b7f-b78b-1748d46972d8,1
20160701,audi,a5,id=0074e82b-4201-4d01-81f9-928224d5ebcd,1
20160701,audi,a5,id=00758f16-cce3-4068-aaec-2781166705e9,1
20160701,audi,a5,id=007a9dbb-b56e-42dc-bfeb-c7250de01d7c,1
20160701,audi,a5,id=007aab1f-40db-4bc7-b5a6-c282b343b1f7,1
20160701,audi,a5,id=00825dc3-b798-48cf-9b8b-14f0058d6166,1
20160701,audi,a5,id=00832a13-8f09-4e0f-9f2b-bb8757232a33,1
20160701,audi,a5,id=00866229-de62-43d7-bfa7-07f9824be52b,1
20160701,audi,a5,id=0091b472-e1e7-4c9b-b3fd-953c73b337a8,1
20160701,audi,a5,id=0099b05a-1194-4fbb-aac1-487ea51c0f68,1
20160701,audi,a5,id=009a1053-0ec3-4efc-87c5-86e5955406c8,1
20160701,audi,a5,id=009e71c9-af58-40f3-80e1-5187fa298a0b,1
20160701,audi,a5,id=00a0f105-01c4-44d9-843e-4596889809a3,1
20160701,audi,a5,id=00aad997-1e30-4b9c-bd22-9077f8b4ef1b,1
20160701,audi,a5,id=00bd2f71-53e6-49e2-9b42-8c0e786a0624,1
20160701,audi,a5,id=00c0b57b-f5d2-4be0-9cf7-86850d6836fa,1
20160701,audi,a5,id=00ca4231-f983-4e80-9b72-39bb1224862c,1
20160701,audi,a5,id=00d33f89-61e4-4a91-ba80-67277fe78697,1
20160701,audi,a5,id=00d71c02-c830-44ed-9e26-9d1ffbec7780,1
20160701,audi,a5,id=00dba2e9-3353-40a4-bee7-aa257fc1b1fb,1
20160701,audi,a5,id=00f095b4-65d9-4edf-b927-7325bbbe24a0,1
20160701,audi,a5,id=00f721c7-ef6f-4288-aa46-98aec0be9ac2,1
20160701,audi,a5,id=00fe9548-4b61-487d-9321-bf84b97930f1,1
20160701,audi,a5,id=010ceec2-a514-494d-9884-05d2aebe9ebc,1
20160701,audi,a5,id=01210d73-3746-4fc1-b083-c6eee95e89af,1
20160701,audi,a5,id=01214762-60ac-4135-91c5-3a770e539797,1
20160701,audi,a5,id=0124fcf2-dbf2-42c2-be94-a0bf32d2f786,1
20160701,audi,a5,id=01295c36-3b24-485a-a32a-3d31feb638fd,1
20160701,audi,a5,id=0145fde1-f827-4f37-b507-5285f882bf0b,1
20160701,audi,a5,id=01473240-76e2-4241-9925-f18a2161be71,1
20160701,audi,a5,id=0157f3c8-8aac-46a2-87db-72d0bb534200,1
20160701,audi,a5,id=01582f90-0418-4a1f-bb70-a8735810754c,1
20160701,audi,a5,id=015b4c4b-1be3-4db0-9888-873bdbc16486,1
20160701,audi,a5,id=015f89c9-5085-4c84-975d-dc133d74ec38,1
20160701,audi,a5,id=0163bc3d-8566-41e3-9c0a-252951c67423,1
20160701,audi,a5,id=01681dfe-b618-42dc-ad90-71046a5197ae,1
20160701,audi,a5,id=01800cc5-e6e2-4889-a231-9a2bee9c20df,1
20160701,audi,a5,id=018221df-0383-4e46-819a-cc0f2c34d2d7,1
20160701,audi,a5,id=01849dc1-8716-42ab-be88-a1f2c7acbb3e,1
20160701,audi,a5,id=018977ff-d451-4686-9cfe-de9f4a3955ed,1
20160701,audi,a5,id=01911c14-74fd-4c11-a8ec-0e7ec3ad5a68,1
20160701,audi,a5,id=0195aff6-77a4-496e-9932-7dd4f8271800,1
20160701,audi,a5,id=01973d30-5151-4492-8981-dd5ac6d2fd50,1
20160701,audi,a5,id=019ae04c-bc2a-41e6-b355-9a02c958c875,1
20160701,audi,a5,id=019d82a7-3170-44a5-b025-b00de7f52211,1
20160701,audi,a5,id=019f2afc-cc52-46d9-ab72-c3c5e83812a3,1
20160701,audi,a5,id=01a21f07-9cf4-4dc1-a1d4-8eba98f3b4c0,1
20160701,audi,a5,id=01a5275f-386c-448c-b4a9-a8452215d091,1
20160701,audi,a5,id=01bff02d-9d9f-4c1b-afe4-998272bf84df,1
20160701,audi,a5,id=01c58248-dff1-4c94-9b59-d4db4b9be018,1
20160701,audi,a5,id=01c64d28-7c48-4421-aed2-4bbeac05f61f,1
20160701,audi,a5,id=01d217b9-dec7-4fef-84c5-f7034c55ee24,1
20160701,audi,a5,id=01d34e14-d25d-4be2-b17c-a7518807d0e3,1
20160701,audi,a5,id=01d5f760-e825-4221-8958-94669acae197,1
20160701,audi,a5,id=01d61a41-f72f-4c4b-ac80-7e7a0ab836a9,1
20160701,audi,a5,id=01d9f1ec-44bd-4890-9396-90d640debe24,1
20160701,audi,a5,id=01ea3817-5bb3-4d0f-a4ec-ecb158704a6a,1
20160701,audi,a5,id=01ec2b54-4198-4fc9-aa18-489a6537b16d,1
20160701,audi,a5,id=01ecd3a0-0924-4f57-9f15-845a1dadc4e7,1
20160701,audi,a5,id=01f1c761-d6a6-49fe-84c5-64fb6ca2ceed,1
20160701,audi,a5,id=01f39c67-73e6-4ab7-8c89-18261d08a412,1
20160701,audi,a5,id=01fee25f-714b-453c-be38-774c74d4a33d,1
20160701,audi,a5,id=01ffdd8e-8af6-45d8-b50f-215b1e57b168,1
20160701,audi,a5,id=02057a60-528a-42f3-a43e-08ff9ad6e09f,1
20160701,audi,a5,id=020abb2a-b8a1-4ab6-978c-fc485f6eda8a,1
20160701,audi,a5,id=0214aefc-adfb-497b-946f-0eab6d63238f,1
20160701,audi,a5,id=02158482-887b-4097-b1db-dd7c0d96e724,1
20160701,audi,a5,id=0239041a-1ff5-45f0-8823-26c6394617d3,1
20160701,audi,a5,id=024dca5c-5d7b-4766-9ed3-228335992811,1
20160701,audi,a5,id=0258e887-5d33-4276-b50a-0477deb7e5be,1
20160701,audi,a5,id=025f7a2f-4c48-4244-97df-da0fd5172c0b,1
20160701,audi,a5,id=02643e44-803b-4a05-ab2a-c023c73cae9d,1
20160701,audi,a5,id=02683726-304d-45c6-8bc3-1ec249e9aca7,1
20160701,audi,a5,id=0269caed-b64d-46f3-bec2-d3f2cca4312b,1
20160701,audi,a5,id=026f247d-9953-4b5a-b046-d465d787aa39,1
20160701,audi,a5,id=027b8fa6-7921-4eb6-9447-7ccd7ae8e334,1
20160701,audi,a5,id=028f8dfb-b374-46ca-a1e7-fcec8fcc9736,1
20160701,audi,a5,id=0296e6cd-d3c5-4fdd-af24-980c06b29f94,1
20160701,audi,a5,id=029ac1fc-d977-473e-958d-231c355aec13,1
20160701,audi,a5,id=029f9919-04fa-464f-b089-cadd3ce3146b,1
20160701,audi,a5,id=02ad8787-0e81-44be-8c97-1e5d156396eb,1
20160701,audi,a5,id=02ae69ce-9e43-42bb-a097-74583f3bd868,1
