"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2351","Dealers split over September new car sales expectations https://t.co/CdqxuFegxN @MotorTraderMag @cap_hpi_extras #dealers @motortraderadio",FALSE,0,NA,2016-09-01 09:33:54,FALSE,NA,"771279909310324736",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PhilipN_cap_hpi",0,FALSE,FALSE,NA,NA
"2352","Never -evil country murdering torturous crimes against innocent animals #end #car #DogMeatTrade #support #MarcChing  https://t.co/xsQmM27AgI",FALSE,4,NA,2016-09-01 09:33:27,FALSE,NA,"771279794680033280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimierivers1",3,FALSE,FALSE,NA,NA
"2353","RT @inside_lane: We couldn't resist having another play with the 345bhp 2016 Ford Focus RS. #ford #focusRS #cars #awd #dri... https://t.co/…",FALSE,0,NA,2016-09-01 09:33:23,FALSE,NA,"771279776904470528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aus_warrior",7,TRUE,FALSE,NA,NA
"2354","RT @HannaDaviesX: Kylie Jenner bought Tyga a new Bentley.. Why can't someone buy me a new car <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> Even a pair of socks and I'd be happy <ed><U+00A0><U+00BD><ed><U+00B2><U+0081><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,0,NA,2016-09-01 09:33:02,FALSE,NA,"771279690854195200",NA,"<a href=""https://www.twitter.com/flying_wayne"" rel=""nofollow"">flying_wayne</a>","flying_wayne",3,TRUE,FALSE,NA,NA
"2355","@StanPalmerHonda Most probably someone collecting their 66 Reg will bring you cakes pies etc in appreciation of getting their new car!!",FALSE,0,"StanPalmerHonda",2016-09-01 09:32:48,FALSE,"771234215597776901","771279632335331328","934325880","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peterlfoster",1,FALSE,FALSE,NA,NA
"2356","RT @inside_lane: We couldn't resist having another play with the 345bhp 2016 Ford Focus RS. #ford #focusRS #cars #awd #dri... https://t.co/…",FALSE,0,NA,2016-09-01 09:32:39,FALSE,NA,"771279592850153472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GabrieleEnna1",7,TRUE,FALSE,NA,NA
"2357","RT @inside_lane: We couldn't resist having another play with the 345bhp 2016 Ford Focus RS. #ford #focusRS #cars #awd #dri... https://t.co/…",FALSE,0,NA,2016-09-01 09:32:17,FALSE,NA,"771279499535069184",NA,"<a href=""http://www.hellyeah.com"" rel=""nofollow"">cars12566</a>","autos_cl",7,TRUE,FALSE,NA,NA
"2358","RT @PEP_Moulding: We have a long standing relationship with the automotive sector, supporting 1st tier #automotive #manufacturers https://t…",FALSE,0,NA,2016-09-01 09:32:11,FALSE,NA,"771279475317305344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TELESISTECH",1,TRUE,FALSE,NA,NA
"2359","Its #66plate day today! Who's waiting on the delivery of their new #car today?",FALSE,0,NA,2016-09-01 09:32:11,FALSE,NA,"771279475124363264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TowbarExpress",0,FALSE,FALSE,NA,NA
"2360","This EPIC #vRS is heading for a new home today!

Are you collecting a new car today? #Notts #Mansfield #Nottm #66reg https://t.co/GU0Pm5z6to",FALSE,7,NA,2016-09-01 09:31:38,FALSE,NA,"771279336087384064",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","RainworthSkoda",1,FALSE,FALSE,NA,NA
"2361","RT @forduk: Anyone picking up their 66-reg Ford today? #newcar https://t.co/cbeQA49FD8",FALSE,0,NA,2016-09-01 09:31:37,FALSE,NA,"771279333424001024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SkillnetAA",19,TRUE,FALSE,NA,NA
"2362","We couldn't resist having another play with the 345bhp 2016 Ford Focus RS. #ford #focusRS #cars #awd #dri... https://t.co/uE0FZPtqll",FALSE,13,NA,2016-09-01 09:31:29,FALSE,NA,"771279298615513088",NA,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>","inside_lane",7,FALSE,FALSE,NA,NA
"2363","RT @luxuriousmag: We road test a £152,000 Range Rover SVAutobiography https://t.co/u51LqLpYc9 #luxury #cars #review https://t.co/TJpM1ZeHBO",FALSE,0,NA,2016-09-01 09:31:09,FALSE,NA,"771279216763633664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SGeorgieva6",3,TRUE,FALSE,NA,NA
"2364","#Emissions from new #diesel #cars ‘still above legal limit’ Full story: https://t.co/FYionqb6yk https://t.co/lHbcN83x6T",FALSE,0,NA,2016-09-01 09:30:34,FALSE,NA,"771279067614248960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EnergyLiveNews",0,FALSE,FALSE,NA,NA
"2365","eBay: 1987 FORD SIERRA GL 30,000 MILES VERY CLEAN https://t.co/9GmBkv7XxP #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/FOqy3joSvd",FALSE,0,NA,2016-09-01 09:30:15,FALSE,NA,"771278989763633152",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"2366","New Car Delivery Drivers job, in Nottingham - Apply now.  https://t.co/GAZgIQl9n8 #nationwideplacements #jobs",FALSE,0,NA,2016-09-01 09:30:13,FALSE,NA,"771278980808835072",NA,"<a href=""http://www.nationwideplacements.co.uk/"" rel=""nofollow"">NPU Job postings</a>","JobInformation",0,FALSE,FALSE,NA,NA
"2367","Worlds Most Iconic Turbo Cars #musclecars  #musclecar  #cars https://t.co/IUPUr304ye https://t.co/VFdfx8UPHZ",FALSE,4,NA,2016-09-01 09:30:06,FALSE,NA,"771278953927483392",NA,"<a href=""http://masterphotographytoday.com"" rel=""nofollow"">masterphotographytoday</a>","weloveourcars",2,FALSE,FALSE,NA,NA
"2368","So What Is The Average Age Of Our #Cars? https://t.co/ZouAA4XFLH https://t.co/CeGVwPDZ8x",FALSE,0,NA,2016-09-01 09:30:05,FALSE,NA,"771278949586440192",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","wizzlesellmycar",0,FALSE,FALSE,NA,NA
"2369","RT @DVLAgovuk: Selling or buying a new car in September? Remember to tell DVLA: https://t.co/F6hndRh5Q7 https://t.co/C0jrEdEkeG",FALSE,0,NA,2016-09-01 09:29:18,FALSE,NA,"771278749820084224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","drivelikeagirl",10,TRUE,FALSE,NA,NA
"2370","RT @DVLAgovuk: Selling or buying a new car this month? Remember to tell DVLA: https://t.co/F6hndRh5Q7 https://t.co/KmrsnHTbMX",FALSE,0,NA,2016-09-01 09:29:12,FALSE,NA,"771278724050202624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","drivelikeagirl",7,TRUE,FALSE,NA,NA
"2371","Vehicle Technicians / MOT Testers / Mechanics, Stockton-on- Tees, £13.5-17.5, Auto.. https://t.co/L4bI85Uc84 #jobs #automotive #recruitment",FALSE,0,NA,2016-09-01 09:28:32,FALSE,NA,"771278559373627392",NA,"<a href=""http://www.idibu.com"" rel=""nofollow"">idibu Adpost</a>","autotechrecruit",0,FALSE,FALSE,NA,NA
"2372","Much excitement this morning new car day at Monkey HQ for Dad x",FALSE,0,NA,2016-09-01 09:28:24,FALSE,NA,"771278522803519488",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Shelley3774",0,FALSE,FALSE,NA,NA
"2373","Looking for a #mobile #windscreen #repair in #Nottingham? Look no further than https://t.co/TNBXt17upI for all #automotive #glazing needs!",FALSE,1,NA,2016-09-01 09:27:23,FALSE,NA,"771278266716028928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","webdesign_nottm",0,FALSE,FALSE,NA,NA
"2374","Vehicle Technicians / MOT Testers / Mechanics, Darlington, £13.5-17.5, Automotive https://t.co/8BdC24rLjV #jobs #automotive #recruitment",FALSE,0,NA,2016-09-01 09:27:20,FALSE,NA,"771278256834244608",NA,"<a href=""http://www.idibu.com"" rel=""nofollow"">idibu Adpost</a>","autotechrecruit",0,FALSE,FALSE,NA,NA
"2375","RT @beisgovuk: Govt funding opens growth opportunities for Midlands #automotive manufacturers &amp; businesses https://t.co/f5Lc6HWObA https://…",FALSE,0,NA,2016-09-01 09:27:14,FALSE,NA,"771278228648497152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eco_uk",33,TRUE,FALSE,NA,NA
"2376","RT @beisgovuk: Govt funding opens growth opportunities for Midlands #automotive manufacturers &amp; businesses https://t.co/f5Lc6HWObA https://…",FALSE,0,NA,2016-09-01 09:27:07,FALSE,NA,"771278200416636929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EuropePress",33,TRUE,FALSE,NA,NA
"2377","Kylie Jenner bought Tyga a new Bentley.. Why can't someone buy me a new car <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> Even a pair of socks and I'd be happy <ed><U+00A0><U+00BD><ed><U+00B2><U+0081><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,2,NA,2016-09-01 09:27:06,FALSE,NA,"771278197287706624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HannaDaviesX",3,FALSE,FALSE,NA,NA
"2378","I do love my frank but I want a new car",FALSE,1,NA,2016-09-01 09:26:01,FALSE,NA,"771277924670533632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chlobaker_",0,FALSE,FALSE,NA,NA
"2379","Check out our review of the new @MercedesBenz C-Class Cabriolet. Accelerate your emotions #66Plate #NewCar https://t.co/tHNC5fZ5nh",FALSE,1,NA,2016-09-01 09:25:07,FALSE,NA,"771277696189997056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stratstoneuk",1,FALSE,FALSE,NA,NA
"2380","RT @beisgovuk: Govt funding opens growth opportunities for Midlands #automotive manufacturers &amp; businesses https://t.co/f5Lc6HWObA https://…",FALSE,0,NA,2016-09-01 09:25:04,FALSE,NA,"771277685444059136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Technical_Nwork",33,TRUE,FALSE,NA,NA
"2381","Happy 1st September everyone! Who's looking forward to getting their new car and new registration today? https://t.co/L2UXCzqWPf",FALSE,1,NA,2016-09-01 09:24:57,FALSE,NA,"771277656604246016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MotorlineNissan",1,FALSE,FALSE,NA,NA
"2382","We offer #freeUKdelivery for orders over £50! 
Take a look at our range of #tools&amp;accessories: https://t.co/ypgpl9ihM5 #automotive #workshop",FALSE,0,NA,2016-09-01 09:24:35,FALSE,NA,"771277565478768640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tools_abrasives",0,FALSE,FALSE,NA,NA
"2383","RT @connect_insure: Hold your horses: Boycie’s E-Type headlines the Salon Prive sale @tweetuk @HyperRTs #cars #motorhappy #motorhour https:…",FALSE,0,NA,2016-09-01 09:24:20,FALSE,NA,"771277502425731072",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","JRs_partsonline",5,TRUE,FALSE,NA,NA
"2385","Vehicle Technicians / MOT Testers / Mechanics, Milton Keynes, £13.5-17.5, Automotive https://t.co/8HDB3uIbz8 #jobs #automotive #recruitment",FALSE,0,NA,2016-09-01 09:23:42,FALSE,NA,"771277342698266624",NA,"<a href=""http://www.idibu.com"" rel=""nofollow"">idibu Adpost</a>","autotechrecruit",0,FALSE,FALSE,NA,NA
"2386","RT @ToyotaUckfield: Great to see excited customers driving away their #newreg #66plate #Toyota models today! :) https://t.co/HAYjD5NIbA htt…",FALSE,0,NA,2016-09-01 09:23:13,FALSE,NA,"771277220237148161",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","ToyotaTweetClub",1,TRUE,FALSE,NA,NA
"2387","RT @slmtoyota: #newreg is out today! Lots of excited customers are driving away #66plate #Toyota models! :) https://t.co/zN4mL3BVdF https:/…",FALSE,0,NA,2016-09-01 09:23:11,FALSE,NA,"771277212913893376",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","ToyotaTweetClub",1,TRUE,FALSE,NA,NA
"2388","Priory St #car park #Colchester upgrade for vehicles, pedestrians &amp; Town Wall. Temporary closure starts 7am 12 Sept https://t.co/1QdE1u33mX",FALSE,0,NA,2016-09-01 09:23:08,FALSE,NA,"771277198149967872",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","yourcolchester",9,FALSE,FALSE,NA,NA
"2389","Have the money for a new car, can't decide what to get<ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",FALSE,0,NA,2016-09-01 09:22:52,FALSE,NA,"771277131271794688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeeySimpson",0,FALSE,FALSE,NA,NA
"2390","eBay: FORD ESCORT MK2 1978 https://t.co/rSAfoLONa3 #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/eVPNpvHlar",FALSE,0,NA,2016-09-01 09:22:45,FALSE,NA,"771277102280679424",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"2391","eBay: 1997 MAZDA MX-5 1.8 GREEN MK1 IMMACULATE FUTURE CLASSIC! GREAT… https://t.co/IHEav18cbE #classiccars #cars https://t.co/HJnS4R8pXQ",FALSE,0,NA,2016-09-01 09:22:39,FALSE,NA,"771277079010607105",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"2392","eBay: 1954 chevy long bed pickup https://t.co/fMQNrr7vX9 #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/Ulj6RcGW8V",FALSE,0,NA,2016-09-01 09:22:33,FALSE,NA,"771277052460670976",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"2393","Contact us today to discuss your new car, we can help where others can't.

Check out our site for a great range of https://t.co/AMXr65LMw3",FALSE,0,NA,2016-09-01 09:21:13,FALSE,NA,"771276717885358080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4SaleSwindon",0,FALSE,FALSE,NA,NA
"2394","Great to see excited customers driving away their #newreg #66plate #Toyota models today! :) https://t.co/HAYjD5NIbA https://t.co/6hcHIBhCLi",FALSE,0,NA,2016-09-01 09:21:10,FALSE,NA,"771276702408404992",NA,"<a href=""http://crowdcontrolhq.com/"" rel=""nofollow"">CrowdControlHQ</a>","ToyotaUckfield",1,FALSE,FALSE,NA,NA
"2395","Vehicle Technicians / MOT Testers / Mechanics, Cambridge, £13.5-17.5, Automotive https://t.co/EZJbPZ4vWl #jobs #automotive #recruitment",FALSE,0,NA,2016-09-01 09:20:55,FALSE,NA,"771276639703539712",NA,"<a href=""http://www.idibu.com"" rel=""nofollow"">idibu Adpost</a>","autotechrecruit",0,FALSE,FALSE,NA,NA
"2396","A day with this machine! @AstonMartin #Vulcan #CarPorn #CarsOfInstagram #LifeofaPhotographer #KeepWorkingHard... https://t.co/I5JLLHrU6n",FALSE,0,NA,2016-09-01 09:20:30,FALSE,NA,"771276535756095488",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ChrisFrosin",0,FALSE,FALSE,NA,NA
"2397","A day with this machine! astonmartin #Vulcan #CarPorn #CarsOfInstagram #LifeofaPhotographer… https://t.co/2ViuHXwh9b",FALSE,0,NA,2016-09-01 09:20:28,FALSE,NA,"771276527761756160",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ChrisFrosin",0,FALSE,FALSE,NA,NA
"2398","RT @beisgovuk: Govt funding opens growth opportunities for Midlands #automotive manufacturers &amp; businesses https://t.co/f5Lc6HWObA https://…",FALSE,0,NA,2016-09-01 09:20:21,FALSE,NA,"771276499706077184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jawad_sharief",33,TRUE,FALSE,NA,NA
"2399","Vehicle Technicians / MOT Testers / Mechanics, Peterborough, £13.5-17.5, Automotive https://t.co/VpOElXGRGj #jobs #automotive #recruitment",FALSE,0,NA,2016-09-01 09:20:09,FALSE,NA,"771276448187424768",NA,"<a href=""http://www.idibu.com"" rel=""nofollow"">idibu Adpost</a>","autotechrecruit",0,FALSE,FALSE,NA,NA
"2401","RT @connect_insure: Hold your horses: Boycie’s E-Type headlines the Salon Prive sale @tweetuk @HyperRTs #cars #motorhappy #motorhour https:…",FALSE,0,NA,2016-09-01 09:18:16,FALSE,NA,"771275974222684160",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","tweetuk",5,TRUE,FALSE,NA,NA
"2402","Can't tell if my dads just been hinting about trading my car in early, pls new car day soon <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",FALSE,0,NA,2016-09-01 09:18:00,FALSE,NA,"771275907793350656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LanaDavies1",0,FALSE,FALSE,NA,NA
"2403","Our @BMW_UK Retailers are looking forward to handing over the new #66Plate cars #NewCar #StratstoneRoadTrip  https://t.co/h98obms1wp",FALSE,1,NA,2016-09-01 09:17:51,FALSE,NA,"771275868572381184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stratstoneuk",0,FALSE,FALSE,NA,NA
"2404","eBay: Rolls Royce silver wraith 1956 https://t.co/oCt05n8RGO #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/0UbF6CFNC8",FALSE,0,NA,2016-09-01 09:17:42,FALSE,NA,"771275831226224640",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"2405","A new car, a new house and a new job all in the 1 week! Savage times ahead <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00BA><U+0097><ed><U+00A0><U+00BC><ed><U+00BF><U+00A0><ed><U+00A0><U+00BD><ed><U+00B1><U+0094>",FALSE,21,NA,2016-09-01 09:16:57,FALSE,NA,"771275644474974208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","corymoore8",1,FALSE,FALSE,NA,NA
"2406","RT @AbbottJonny: Quality day up in the peak district filming with @AlexLaver @Banksymatt and Joel Sherwin! #LadsOnTour #RoadTrip",FALSE,0,NA,2016-09-01 09:16:33,FALSE,NA,"771275540963655680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",2,TRUE,FALSE,NA,NA
"2407","Proof indeed that money doesn't buy class! #PinkProblems

#Cars #Carporn #Maserati https://t.co/5rKW41A3uF",FALSE,0,NA,2016-09-01 09:15:25,FALSE,NA,"771275257114222592",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","bosstyres",0,FALSE,FALSE,NA,NA
"2408","Ingenious #ways to entertain #kids on #car #journeys
#packing #trip
https://t.co/YXsRdDGoxG https://t.co/ai0stVl0v5",FALSE,0,NA,2016-09-01 09:15:09,FALSE,NA,"771275188591878145",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MovingToLtd",0,FALSE,FALSE,NA,NA
"2409","Isle of Wight road trip complete. Next stop Plymouth. #roadtrip #j70 @ WightLink Car Ferry https://t.co/21x9JvX6fq",FALSE,1,NA,2016-09-01 09:15:01,FALSE,NA,"771275156601856000",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","timcorney",0,FALSE,FALSE,"-1.50084102","50.70611681"
"2410","This was my little #car for the week. That's the #villa in the… https://t.co/xPwSfNIdUp",FALSE,0,NA,2016-09-01 09:14:43,FALSE,NA,"771275081905496067",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Sound_Supply",0,FALSE,FALSE,NA,NA
"2411","Can't wait to pick up my new car today! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089>",FALSE,2,NA,2016-09-01 09:14:16,FALSE,NA,"771274966369173506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessicaSlater23",0,FALSE,FALSE,NA,NA
"2412","RT @MLRPromoExtra: Unsure if to Buy or #Lease a Car? Have a read of this from @PrestigeLeaseWY #NestRT #Cars Visit https://t.co/LIDeeWsxSJ",FALSE,0,NA,2016-09-01 09:14:13,FALSE,NA,"771274955560480768",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","JRs_partsonline",4,TRUE,FALSE,NA,NA
"2413","RT @connect_insure: Hold your horses: Boycie’s E-Type headlines the Salon Prive sale @tweetuk @HyperRTs #cars #motorhappy #motorhour https:…",FALSE,0,NA,2016-09-01 09:14:11,FALSE,NA,"771274947067056128",NA,"<a href=""http://twitter.com/mcmotoruk"" rel=""nofollow"">MCMotor Retweets</a>","MotorHour",5,TRUE,FALSE,NA,NA
"2414","Off I go! #oxford #roadtrip https://t.co/vWoC4bcSj5",FALSE,0,NA,2016-09-01 09:14:08,FALSE,NA,"771274934777675777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","intheinaka",0,FALSE,FALSE,NA,NA
"2415","Tesla's Innovations Are Transforming The Auto Industry via @forbes https://t.co/cejW9kUokb #automotive #innovation",FALSE,0,NA,2016-09-01 09:14:05,FALSE,NA,"771274921917816832",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IXC_World",0,FALSE,FALSE,NA,NA
"2416","Delighted to have just picked up our  new car!!! @Groupe_Renault https://t.co/IElRVT6OaK",FALSE,2,NA,2016-09-01 09:13:22,FALSE,NA,"771274741604839426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simon_pizzey",0,FALSE,FALSE,NA,NA
"2417","RT @connect_insure: Hold your horses: Boycie’s E-Type headlines the Salon Prive sale @tweetuk @HyperRTs #cars #motorhappy #motorhour https:…",FALSE,0,NA,2016-09-01 09:13:14,FALSE,NA,"771274708679622656",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Andy4x4Richards",5,TRUE,FALSE,NA,NA
"2418","Vehicle Technicians / MOT Testers / Mechanics, Nottingham, £13.5-17.5, Automotive https://t.co/D5Z6Ta7OfH #jobs #automotive #recruitment",FALSE,0,NA,2016-09-01 09:12:37,FALSE,NA,"771274552643096576",NA,"<a href=""http://www.idibu.com"" rel=""nofollow"">idibu Adpost</a>","autotechrecruit",0,FALSE,FALSE,NA,NA
"2419","Just got a great deal on new car tyres @blackcircles - check them out at https://t.co/rlNedQ6715 /#buyblackcircles",FALSE,0,NA,2016-09-01 09:12:34,FALSE,NA,"771274539342757888",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","PFrazerGale",0,FALSE,FALSE,NA,NA
"2420","New car today <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083>",FALSE,2,NA,2016-09-01 09:12:26,FALSE,NA,"771274505608163328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","limejade",0,FALSE,FALSE,NA,NA
"2421","Devi Collecting her 15 Plate Fiat 500 From Shaz! 
Enjoy your new Car!! 

https://t.co/XsJHo5Khwg

@MotorParks https://t.co/iFSH4ALaOE",FALSE,0,NA,2016-09-01 09:12:16,FALSE,NA,"771274465992908800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bolton_Motorprk",1,FALSE,FALSE,NA,NA
"2422","Vehicle Technicians / MOT Testers / Mechanics, Liverpool, £13.5-17.5, Automotive https://t.co/nWJYlIFro1 #jobs #automotive #recruitment",FALSE,0,NA,2016-09-01 09:12:07,FALSE,NA,"771274427346612224",NA,"<a href=""http://www.idibu.com"" rel=""nofollow"">idibu Adpost</a>","autotechrecruit",0,FALSE,FALSE,NA,NA
"2423","#newreg is out today! Lots of excited customers are driving away #66plate #Toyota models! :) https://t.co/zN4mL3BVdF https://t.co/xE8IiZIxqt",FALSE,2,NA,2016-09-01 09:11:11,FALSE,NA,"771274191719043072",NA,"<a href=""http://crowdcontrolhq.com/"" rel=""nofollow"">CrowdControlHQ</a>","slmtoyota",1,FALSE,FALSE,NA,NA
"2424","OFFERS WANTED - R810LNJ #MG MGF 1.8I VVC 77000 Miles #carsforsale #cars

VIEW - https://t.co/27HpDzGWR4 #cars #car… https://t.co/0H54xS6rL9",FALSE,0,NA,2016-09-01 09:11:09,FALSE,NA,"771274182227296256",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","dealerbid",0,FALSE,FALSE,NA,NA
"2425","R810LNJ #MG MGF 1.8I VVC 77000 Miles #carsforsale #cars

Full Details - https://t.co/TZJrUov8z8 https://t.co/rVwFXYGboZ",FALSE,0,NA,2016-09-01 09:10:40,FALSE,NA,"771274060202438657",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NicolaGear",0,FALSE,FALSE,NA,NA
"2426","Hello tweeps!! Restaurant recommendations for #Saumur there in few hours for 1 night, #RoadTrip @jymbudd @thewinedoctor @WestLondonWine RT!",FALSE,3,NA,2016-09-01 09:09:15,FALSE,NA,"771273706182209536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angus_macnab",1,FALSE,FALSE,NA,NA
"2427","Travelling down to pick up joshes new car and I'm defiantly more excited than he is",FALSE,1,NA,2016-09-01 09:08:24,FALSE,NA,"771273489722597376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alixdavie2324",0,FALSE,FALSE,NA,NA
"2428","RT @swpolice: Keep your eyes on the road, not on your phone #eyesontheroad #car #driving https://t.co/yyYoiuqLm6",FALSE,0,NA,2016-09-01 09:08:11,FALSE,NA,"771273436618432512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swpspecials",21,TRUE,FALSE,NA,NA
"2429","Carrara White Porsche Cayenne GTS following it's Gtechniq New Car Treatment topped with Crystal… https://t.co/pU2j737Fiz",FALSE,0,NA,2016-09-01 09:07:54,FALSE,NA,"771273366124855296",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Definitive_Dtl",0,FALSE,FALSE,NA,NA
